bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weigth,wifi
,,Core i5,,,https://www.techone.vn/the-new-macbook-2017-12-mnyn2-rose-gold-2017.html,The New macbook (2017) 12″ – MNYN2 – Rose Gold – 2017,,,USB-C port with support for: Charging; USB 3.1 Gen 1 (up to 5 Gbps),33.490.000,,,,,12-inch (diagonal),LED-backlit display with IPS technology;,,,,Core i5 processor,920g,
,,,,,https://www.techone.vn/macbook-pro-2020-13-inch-512gb-chinh-hang-mwp42-grey-16gb-ram.html,MacBook Pro 2020,,,Four Thunderbolt 3 ports,41.300.000,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",Intel Iris Plus Graphics,,,,Intel Core i5,1.4 kg,
,,,,,https://www.techone.vn/macbook-air-2020-13-inch-apple-m1-8gb-ram-512gb-ssd-mgne3-vang.html,Macbook Air 2020,,,,29.290.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-pro-2020-13-inch-apple-m1-8gb-ram-512gb-ssd-mydc2-silver.html,MacBook Pro 2020,,,,34.090.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-pro-2020-13-inch-512gb-chinh-hang-core-i5-ram-16gb.html,MacBook Pro 2020,,,,42.300.000,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,Intel Core i5 quad‑core 10th‑generation,1.4 kg,
,,Core i5 Dual-Core,,,https://www.techone.vn/macbook-air-13-256gb-space-gray-2018-mre92.html,Macbook Air 13″ 256GB Space Gray 2018,,,"2 x Thunderbolt 3 via USB Type-C, 2 x DisplayPort via Type-C,2 x Integrated Speaker,3 x Integrated Microphone, 1 x 1/8″ (3.5 mm) Headphone Output",27.090.000,,,,,"13.3""",IPS,,,,intel,1.25 kg,
,,Core i5 Dual-Core,,,https://www.techone.vn/macbook-air-13-256gb-gold-2018-mref2.html,Macbook Air 13″ 256GB Gold 2018,,,"2 x Thunderbolt 3 via USB Type-C, 2 x DisplayPort via Type-C,2 x Integrated Speaker,3 x Integrated Microphone, 1 x 1/8″ (3.5 mm) Headphone Output",27.090.000,,,,,"13.3""",IPS,,,,intel,1.25 kg,
,,"2.6GHz 6‑core 9th‑generation Intel Core i7 processor, Turbo Boost up to 4.5GHz",,,https://www.techone.vn/mv932-macbook-pro-15in-touch-bar-512gb-silver-2019-hang-chinh-hang.html,MacBook Pro 15in Touch Bar 512GB Silver- 2019,,,Four Thunderbolt 3 (USB-C) ports with support for: * Charging * DisplayPort * Thunderbolt (up to 40Gb/s) * USB 3.1 Gen 2 (up to 10Gb/s),50.050.000,,,,,15.4-inch,* Retina display True Tone technology,,,,Intel Core i7,,
,,Core i5 Dual-Core,,,https://www.techone.vn/mvfj2-macbook-air-13-inch-256g-space-gray-2019-hang-chinh-hang.html,Macbook Air 13-inch 256G Space Gray- 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",25.390.000,,,,,"13.3""",Retina display with True Tone Technology,,,,intel,,
,,Core i5 Dual-Core,,,https://www.techone.vn/mvfn2-macbook-air-13-inch-256g-gold-2019-hang-chinh-hang.html,Macbook Air 13-inch 256G Gold- 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",25.390.000,,,,,"13.3""",Retina display with True Tone Technology,,,,intel,,
,,Core i5 Dual-Core,,,https://www.techone.vn/mvfl2-macbook-air-13-inch-256g-silver-2019-hang-chinh-hang.html,Macbook Air 13-inch 256G Silver- 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",25.390.000,,,,,"13.3""",Retina display with True Tone Technology,,,,intel,,
,,Core i7,,,https://www.techone.vn/macbook-pro-15-inch-touch-bar-512gb-silver-mr972.html,MacBook Pro 15 inch Touch Bar 512GB Silver (MR972),,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),57.190.000,,,,,15.4-inch,Retina,,,,intel,"1,83",
,,,,,https://www.techone.vn/macbook-pro-15in-touch-bar-512gb-mptt2-2017-space-gray.html,MacBook Pro 15in Touch Bar 512GB MPTT2 2017,,,Four Thunderbolt 3 ports,57.590.000,,,,,15.4-inch (diagonal) LED-backlit display with IPS technology;,Retina,,,,quad-core Intel,"1,83",
,,Core i7,,,https://www.techone.vn/macbook-pro-15-inch-2018-512gb-spacegray-mr942.html,Macbook Pro 15 inch 2018,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),56.690.000,,,,,15.4-inch,Retina,,,,intel,"1,83",
,,Core i7,,,https://www.techone.vn/macbook-pro-15-inch-2018-256gb-spacegray-mr932.html,Macbook Pro 15 inch 2018,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),43.390.000,,,,,15.4-inch,Retina,,,,intel,"1,83",
,,Core i7,,,https://www.techone.vn/macbook-pro-15-inch-2018-256gb-sliver-mr962.html,Macbook Pro 15 inch 2018,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),53.590.000,,,,,15.4-inch,Retina,,,,intel,"1,83",
,,Core i5,,,https://www.techone.vn/macbook-macbook-pro-13-inch-2018-512gb-space-gray-mr9r2.html,Macbook Macbook Pro 13 inch 2018,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),43.590.000,,,,,13 inch,Retina,,,,intel,"1,37",
,,Core i5,,,https://www.techone.vn/macbook-macbook-pro-13-inch-2018-512gb-sliver-mr9v2.html,Macbook Macbook Pro 13 inch 2018,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),43.590.000,,,,,13 inch,Retina,,,,intel,"1,37",
,,Core i5,,,https://www.techone.vn/macbook-air-13-256gb-2017-mqd42.html,MacBook Air 13″ 256GB 2017,,,Đang cập nhật,25.590.000,,,,,"13.3""",Đang cập nhật,,,,Turbo Boost up to 2.9GHz,"1,35",
,,Core i5,,,https://www.techone.vn/macbook-pro-13-3-touchbar-2018-ssd-256gb-sliver-mr9u2.html,Macbook Pro 13.3” TouchBar 2018,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),35.990.000,,,,,13.3-inch,Retina,,,,intel,"1,37",
,,Core i5,,,https://www.techone.vn/macbook-pro-13-3-touchbar-2018-ssd-256gb-space-gray-mr9q2.html,Macbook Pro 13.3” TouchBar 2018,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),35.990.000,,,,,13.3-inch,Retina,,,,intel,"1,37",
,,Core i5,,,https://www.techone.vn/macbook-air-13-128gb-2017-mqd32.html,MacBook Air 13″ 128GB 2017,,,Đang cập nhật,18.290.000,,,,,"13""",Đang cập nhật,,,,Turbo Boost up to 2.9GHz,Đang cập nhật,
,,Core i5 Dual-Core,,,https://www.techone.vn/mvfm2-macbook-air-13-inch-128g-gold-2019-hang-chinh-hang.html,Macbook Air 13-inch 128G Gold-2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",22.590.000,,,,,"13.3""",Retina display with True Tone Technology,,,,intel,,
,,Core i5 Dual-Core,,,https://www.techone.vn/mvfk2-macbook-air-13-inch-128g-silver-2019-hang-chinh-hang.html,Macbook Air 13-inch 128G Silver- 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",22.390.000,,,,,"13.3""",Retina display with True Tone Technology,,,,intel,,
,,Core i5 Dual-Core,,,https://www.techone.vn/mvfh2-macbook-air-13-inch-128g-space-gray-2019-hang-chinh-hang.html,Macbook Air 13-inch 128G Space Gray- 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",22.390.000,,,,,"13.3""",Retina display with True Tone Technology,,,,intel,,
,,"2.6GHz 6‑core 9th‑generation Intel Core i7 processor, Turbo Boost up to 4.5GHz",,,https://www.techone.vn/mv922-macbook-pro-15in-touch-bar-256gb-silver-2019-hang-chinh-hang.html,MacBook Pro 15in Touch Bar 256GB Silver- 2019,,,Four Thunderbolt 3 (USB-C) ports with support for: * Charging * DisplayPort * Thunderbolt (up to 40Gb/s) * USB 3.1 Gen 2 (up to 10Gb/s),41.800.000,,,,,15.4-inch,* Retina display True Tone technology,,,,Intel Core i7,,
,,"2.6GHz 6‑core 9th‑generation Intel Core i7 processor, Turbo Boost up to 4.5GHz",,,https://www.techone.vn/mv902-macbook-pro-15-inch-touch-bar-256gb-space-gray-2019-hang-chinh-hang.html,MacBook Pro 15 inch Touch Bar 256GB Space Gray- 2019,,,Four Thunderbolt 3 (USB-C) ports with support for: * Charging * DisplayPort * Thunderbolt (up to 40Gb/s) * USB 3.1 Gen 2 (up to 10Gb/s),41.800.000,,,,,15.4-inch,* Retina display True Tone technology,,,,Intel Core i7,,
,,"2.4GHz quad‑core 8th‑generation Intel Core i5 processor, Turbo Boost up to 4.1GHz",,,https://www.techone.vn/macbook-mv9a2-macbook-pro-13in-touch-bar-512gb-silver-2019-hang-chinh-hang.html,Macbook – MacBook Pro 13in Touch Bar 512GB Silver- 2019,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),36.390.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,"1,37",
,,"2.6GHz 6‑core 9th‑generation Intel Core i7 processor, Turbo Boost up to 4.5GHz",,,https://www.techone.vn/mv912-macbook-pro-15in-touch-bar-512gb-space-gray-2019-hang-chinh-hang.html,MacBook Pro 15in Touch Bar 512GB Space Gray- 2019,,,Four Thunderbolt 3 (USB-C) ports with support for: * Charging * DisplayPort * Thunderbolt (up to 40Gb/s) * USB 3.1 Gen 2 (up to 10Gb/s),50.050.000,,,,,15.4-inch,* Retina display True Tone technology,,,,Intel Core i7,,
,,"1.4GHz quad-core Intel Core i5, Turbo Boost up to 3.9GHz",,,https://www.techone.vn/muhr2-macbook-pro-13-inch-256gb-silver-i5-1-4-ghz-2019-hang-chinh-hang.html,Macbook Pro 13-inch 256GB Silver – 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",28.790.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,,
,,,,,https://www.techone.vn/macbook-pro-15-touch-bar-512gb-mptv2-2017-silver.html,MacBook Pro 15″ Touch Bar 512GB MPTV2 2017,,,Four Thunderbolt 3 ports,57.590.000,,,,,15.4-inch (diagonal) LED-backlit display with IPS technology;,Retina,,,,quad-core Intel,"1,83",
,,"1.4GHz quad-core Intel Core i5, Turbo Boost up to 3.9GHz",,,https://www.techone.vn/muhp2-macbook-pro-13-inch-256g-space-gray-i5-1-4-ghz-2019-hang-chinh-hang.html,Macbook Pro 13-inch 256G Space Gray – 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",28.790.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,,
,,"2.4GHz quad‑core 8th‑generation Intel Core i5 processor, Turbo Boost up to 4.1GHz",,,https://www.techone.vn/macbook-mv972-macbook-pro-13inch-touch-bar-512gb-space-gray-2019-hang-chinh-hang.html,Macbook – MacBook Pro 13inch Touch Bar 512GB Space Gray- 2019,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),36.390.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,"1,37",
,,"2.4GHz quad‑core 8th‑generation Intel Core i5 processor, Turbo Boost up to 4.1GHz",,,https://www.techone.vn/macbook-mv992-macbook-pro-13in-touch-bar-256gb-i5-2-4-ghz-silver-2019-hang-chinh-hang.html,Macbook -MacBook Pro 13in Touch Bar 256GB-- Silver- 2019,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),33.990.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,"1,37",
,,"1.4GHz quad-core Intel Core i5, Turbo Boost up to 3.9GHz",,,https://www.techone.vn/muhn2-macbook-pro-13-inch-128g-space-gray-i5-1-4-ghz-2019-hang-chinh-hang.html,Macbook Pro 13-inch 128G Space Gray – 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",27.690.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,,
,,"1.4GHz quad-core Intel Core i5, Turbo Boost up to 3.9GHz",,,https://www.techone.vn/muhq2-macbook-pro-13-inch-128g-silver-i5-1-4-ghz-2019-hang-chinh-hang.html,Macbook Pro 13-inch 128G Silver – 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",26.990.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,,
,,,,,https://www.techone.vn/macbook-pro-15-touch-bar-256gb-mptu2-2017-silver.html,MacBook Pro 15″ Touch Bar 256GB MPTU2 2017,,,Four Thunderbolt 3 ports,47.990.000,,,,,15.4-inch (diagonal) LED-backlit display with IPS technology;,Retina,,,,quad-core Intel,"1,83",
,,"2.4GHz quad‑core 8th‑generation Intel Core i5 processor, Turbo Boost up to 4.1GHz",,,https://www.techone.vn/macbook-mv962-macbook-pro-13in-touch-bar-256gb-space-gray-i5-2-4-ghz-2019-hang-chinh-hang.html,Macbook – MacBook Pro 13in Touch Bar 256GB Space Gray-- 2019,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),33.990.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,"1,37",
,,,,,https://www.techone.vn/macbook-pro-13-touch-bar-256gb-2017-mpxv2-space-gray.html,Macbook Pro 13″ Touch Bar 256GB 2017,,,,38.390.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,Retina,,,,dual-core Intel Core i5 processor,"1,37",
,,,,,https://www.techone.vn/macbook-pro-13-touch-bar-512gb-2017-mpxw2-space-gray.html,MacBook Pro 13” Touch Bar 512GB 2017,,,,41.390.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,Retina,,,,dual-core Intel Core i5 processor,"1,37",
,,,,,https://www.techone.vn/macbook-pro-15-touch-bar-256gb-mptr2-2017-space-gray.html,MacBook Pro 15″ Touch Bar 256GB MPTR2 2017,,,Four Thunderbolt 3 ports,47.990.000,,,,,15.4-inch (diagonal) LED-backlit display with IPS technology;,Retina,,,,quad-core Intel,"1,83",
,,Core i5 (1.2GHz),,,https://www.techone.vn/macbook-new-512gb-2018-gold-mrqp2.html,Macbook new 512Gb 2018,,,USB-C port with support for: Charging; USB 3.1 Gen 1 (up to 5 Gbps),38.590.000,,,,,12-inch (diagonal),LED-backlit display with IPS technology;,,,,,920g,
,,,,,https://www.techone.vn/macbook-pro-13-touch-bar-512gb-2017-mpxy2-silver.html,MacBook Pro 13” Touch Bar 512GB 2017,,,,41.390.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,Retina,,,,dual-core Intel Core i5 processor,"1,37",
,,,,,https://www.techone.vn/macbook-pro-13-touch-bar-256gb-2017-mpxx2-silver.html,Macbook Pro 13″ Touch Bar 256GB 2017,,,,38.390.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,Retina,,,,dual-core Intel Core i5 processor,"1,37",
,,,,,https://www.techone.vn/macbook-pro-13-256gb-2017-mpxt2-space-gray.html,Macbook Pro 13″ 256GB 2017,,,,28.890.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,,,,,dual-core Intel Core i5 chip thế hệ 7 ( kaby lake),"1,37",
,,,,,https://www.techone.vn/macbook-pro-256gb-13-2017-mpxu2-silver.html,Macbook Pro 256GB 13″ 2017,,,,28.790.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,,,,,dual-core Intel Core i5 chip thế hệ 7 ( kaby lake),"1,37",
,,,,,https://www.techone.vn/macbook-pro-13-128gb-2017-mpxq2.html,Macbook Pro 13″ 128GB 2017,,,,26.890.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,,,,,dual-core Intel Core i5 chip thế hệ 7 ( kaby lake),"1,37",
,,,,,https://www.techone.vn/macbook-pro-13-128gb-2017-mpxr2-silver.html,Macbook Pro 13″ 128GB 2017,,,,26.890.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,,,,,dual-core Intel Core i5 chip thế hệ 7 ( kaby lake),"1,37",
,,Core i5 Dual-Core,,,https://www.techone.vn/macbook-air-13-256gb-silver-2018-mrec2.html,Macbook Air 13″ 256GB Silver 2018,,,"2 x Thunderbolt 3 via USB Type-C, 2 x DisplayPort via Type-C,2 x Integrated Speaker,3 x Integrated Microphone, 1 x 1/8″ (3.5 mm) Headphone Output",27.090.000,,,,,"13.3""",IPS,,,,intel,1.25 kg,
,,Core i5 Dual-Core,,,https://www.techone.vn/macbook-air-13-128gb-silver-2018-mrea2.html,Macbook Air 13″ 128GB Silver 2018,,,"2 x Thunderbolt 3 via USB Type-C, 2 x DisplayPort via Type-C,2 x Integrated Speaker,3 x Integrated Microphone, 1 x 1/8″ (3.5 mm) Headphone Output",22.450.000,,,,,"13.3""",IPS,,,,intel,1.25 kg,
,,Core i5 Dual-Core,,,https://www.techone.vn/macbook-air-13-128gb-space-gray-2018-mre82.html,Macbook Air 13″ 128GB Space Gray 2018,,,"2 x Thunderbolt 3 via USB Type-C, 2 x DisplayPort via Type-C,2 x Integrated Speaker,3 x Integrated Microphone, 1 x 1/8″ (3.5 mm) Headphone Output",22.350.000,,,,,"13.3""",IPS,,,,intel,1.25 kg,
,,Core i5 Dual-Core,,,https://www.techone.vn/macbook-air-13-128gb-gold-2018-mree2.html,Macbook Air 13″ 128GB Gold 2018,,,"2 x Thunderbolt 3 via USB Type-C, 2 x DisplayPort via Type-C,2 x Integrated Speaker,3 x Integrated Microphone, 1 x 1/8″ (3.5 mm) Headphone Output",23.150.000,,,,,"13.3""",IPS,,,,intel,1.25 kg,
,,Core i5,,,https://www.techone.vn/the-new-macbook-2017-12-mnyg2-space-gray-2017.html,The New macbook (2017) 12″ – MNYG2 – SPACE GRAY – 2017,,,USB-C port with support for: Charging; USB 3.1 Gen 1 (up to 5 Gbps),33.490.000,,,,,12-inch (diagonal),LED-backlit display with IPS technology;,,,,Core i5 processor,920g,
,,Core i5,,,https://www.techone.vn/the-new-macbook-2017-12-256gb-mnym2-rose-gold.html,Macbook 2017,,,USB-C port with support for: Charging; USB 3.1 Gen 1 (up to 5 Gbps),27.690.000,,,,,12-inch (diagonal),LED-backlit display with IPS technology;,,,,,920g,
,,Core i5,,,https://www.techone.vn/the-new-macbook-2017-12-mnyl2-gold-2017.html,The New macbook (2017) 12″ – MNYL2 – Gold – 2017,,,USB-C port with support for: Charging; USB 3.1 Gen 1 (up to 5 Gbps),33.490.000,,,,,12-inch (diagonal),LED-backlit display with IPS technology;,,,,Core i5 processor,920g,
,,Core i5,,,https://www.techone.vn/the-new-macbook-2017-12-mnyj2-silver-2017.html,The New macbook (2017) 12″ – MNYJ2 – SILVER – 2017,,,USB-C port with support for: Charging; USB 3.1 Gen 1 (up to 5 Gbps),33.490.000,,,,,12-inch (diagonal),LED-backlit display with IPS technology;,,,,Core i5 processor,920g,
,,Core i5,,,https://www.techone.vn/the-new-macbook-2017-12-256gb-mnyk2-gold.html,Macbook 2017,,,USB-C port with support for: Charging; USB 3.1 Gen 1 (up to 5 Gbps),27.690.000,,,,,12-inch (diagonal),LED-backlit display with IPS technology;,,,,,920g,
,,Core i5 (1.2GHz),,,https://www.techone.vn/macbook-new-256gb-2018-gold-mrqn2.html,Macbook new 256Gb 2018,,,USB-C port with support for: Charging; USB 3.1 Gen 1 (up to 5 Gbps),19.490.000,,,,,12-inch (diagonal),LED-backlit display with IPS technology;,,,,,920g,
,,Core i5,,,https://www.techone.vn/the-new-macbook-2017-12-256gb-mnyh2-silver.html,Macbook 2017,,,USB-C port with support for: Charging; USB 3.1 Gen 1 (up to 5 Gbps),19.490.000,,,,,12-inch (diagonal),LED-backlit display with IPS technology;,,,,,920g,
,,Core i5,,,https://www.techone.vn/the-new-macbook-2017-12-256gb-mnyf2-space-gray.html,Macbook 2017,,,USB-C port with support for: Charging; USB 3.1 Gen 1 (up to 5 Gbps),19.490.000,,,,,12-inch (diagonal),LED-backlit display with IPS technology;,,,,,920g,
,,,,,https://www.techone.vn/macbook-air-2020-13-inch-apple-m1-8gb-ram-512gb-ssd-mgna3-white.html,Macbook Air 2020,,,,29.290.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-air-2020-13-inch-apple-m1-8gb-ram-512gb-ssd-mgn73-grey.html,Macbook Air 2020,,,,29.290.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-air-2020-13-inch-apple-m1-8gb-ram-256gb-ssd-mgn63-grey.html,Macbook Air 2020,,,,24.290.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-air-m1-13-inch-2020-gold-apple-m1-8-core-cpu-16gb-256gb-ssd.html,Macbook Air M1 13 inch 2020,,,,29.590.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-air-2020-13-inch-apple-m1-8gb-ram-256gb-ssd-mgnd3-gold.html,Macbook Air 2020,,,,24.290.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-air-2020-13-inch-apple-m1-8gb-ram-256gb-ssd-mgn93-silver.html,Macbook Air 2020,,,,24.590.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-air-2020-13-3-inch-512gb-chinh-hang-mvh52-gold.html,Macbook Air 2020,,,2 x Thunderbolt 3 (USB-C),26.850.000,,,,,13.3 inch,"Công nghệ IPS, LED Backlit",,,,Intel Core i5 Thế hệ 10,1.29 kg,
,,,,,https://www.techone.vn/macbook-air-13-3-inch-512gb-chinh-hang.html,Macbook Air 2020,,,2 x Thunderbolt 3 (USB-C),27.390.000,,,,,13.3 inch,"Công nghệ IPS, LED Backlit",,,,Intel Core i5 Thế hệ 10,1.29 kg,
,,,,,https://www.techone.vn/macbook-air-2020-13-3-inch-512gb-chinh-hang-MVH42-silver.html,Macbook Air 2020,,,2 x Thunderbolt 3 (USB-C),27.390.000,,,,,13.3 inch,"Công nghệ IPS, LED Backlit",,,,Intel Core i5 Thế hệ 10,1.29 kg,
,,,,,https://www.techone.vn/macbook-air-2020-13-3-inch-256gb-chinh-hang-mwtl2-gold.html,Macbook Air 2020,,,2 x Thunderbolt 3 (USB-C),20.850.000,,,,,13.3 inch,"Công nghệ IPS, LED Backlit",,,,Intel Core i3 Thế hệ 10,1.29 kg,
,,,,,https://www.techone.vn/macbook-air-2020-13-3-inch-256gb-chinh-hang-mwtk2-silver.html,Macbook Air 2020,,,2 x Thunderbolt 3 (USB-C),20.850.000,,,,,13.3 inch,"Công nghệ IPS, LED Backlit",,,,Intel Core i3 Thế hệ 10,1.29 kg,
,,,,,https://www.techone.vn/macbook-pro-2020-13-inch-512gb-chinh-hang-mxk52-grey-8gb-ram.html,MacBook Pro 2020,,,Two Thunderbolt 3 ports,35.340.000,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",Intel Iris Plus Graphics 645,,,,Intel Core i5,1.4 kg,
,,,,,https://www.techone.vn/macbook-air-2020-i5-8-256gb-z0yl-gold-vn-a.html,Macbook Air 2020,,,,26.990.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-air-13-3-inch-256gb-space-gray-chinh-hang-MWTK2-Silver.html,Macbook Air 2020,,,2 x Thunderbolt 3 (USB-C),20.850.000,,,,,13.3 inch,"Công nghệ IPS, LED Backlit",,,,Intel Core i3 Thế hệ 10,1.29 kg,
,,,,,https://www.techone.vn/macbook-air-2020-i5-8-256gb-z0yj-gray-vn-a.html,Macbook Air 2020,,,,26.990.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-air-2020-i5-8-256gb-z0yk-silver-vn-a.html,Macbook Air 2020,,,,26.990.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-pro-2020-13-inch-256gb-chinh-hang-mxk62-silver-8gb-ram.html,MacBook Pro 2020,,,Two Thunderbolt 3 ports,30.190.000,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",Intel Iris Plus Graphics 645,,,,Intel Core i5,1.4 kg,
,,,,,https://www.techone.vn/macbook-pro-16-inch-1tb-2019-mvvk2-chinh-hang-xam.html,Macbook Pro 16 inch 1TB 2019,,,4 x Thunderbolt 3 (USB-C),58.590.000,,,,,16 inch,"Tấm nền IPS, LED Backlit",,,,Intel Core i9 Coffee Lake,2.0 kg,
,,,,,https://www.techone.vn/macbook-pro-2020-13-inch-256gb-chinh-hang-core-i5-ram-8gb.html,MacBook Pro 2020,,,,29.890.000,,,,,"13,3 inch, Retina (2560 x 1600 pixel)",,,,,Intel Core i5 quad‑core 8th‑generation,"1,4 kg",
,,,,,https://www.techone.vn/macbook-pro-16-inch-1tb-2019-mvvm2-chinh-hang-bac.html,Macbook Pro 16 inch 1TB 2019,,,4 x Thunderbolt 3 (USB-C),58.590.000,,,,,16 inch,"Tấm nền IPS, LED Backlit",,,,Intel Core i9,2.0 kg,
,,,,,https://www.techone.vn/macbook-pro-16-inch-512gb-2019-mvvl2-chinh-hang-bac.html,Macbook Pro 16 inch 512GB 2019,,,4 x Thunderbolt 3 (USB-C),51.690.000,,,,,16 inch,"Tấm nền IPS, LED Backlit",,,,Intel Core i7 Coffee Lake,2.0 kg,
,,,,,https://www.techone.vn/macbook-pro-16-inch-512gb-2019-mvvj2-chinh-hang-xam.html,Macbook Pro 16 inch 512GB 2019,,,4 x Thunderbolt 3 (USB-C),51.690.000,,,,,16 inch,"Tấm nền IPS, LED Backlit",,,,Intel Core i7 Coffee Lake,2.0 kg,
bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weigth,wifi
,,,,VGA Integrated Intel HD Graphics 6000,/macbook-air/macbook-air-13-inch-2016-core-i7-512gb-8gb-ram-cu.html,Macbook Air 13 inch 2016,,,"USB 3.0, Thunderbolt 2","17,500,000 ",,,,,,Màn hình 13.3″ LED-Backlit Glossy Display1440 x 900 Native Resolution,,,,,,
,,,,Integrated Intel Iris Graphics + AMD Radeon R9 M370X with 2GB GDDR5 memory- RAM: 16 GB 1600MHz DDR3L,/macbook-pro/macbook-pro-retina-15-inch-2015-i7-2-8ghz-512gb-16gb-cu.html,Macbook Pro Retina 15 inch 2015,,,"Thunderbolt 2, USB 3.0, HDMI","27,950,000 ",,,,,, ,,,,,,
,,,,Integrated Intel Iris Graphics + AMD Radeon R9 M370X with 2GB GDDR5 memory,/macbook-pro/macbook-pro-retina-15-inch-2015-i7-2-8ghz-1tb-16gb-cu.html,Macbook Pro Retina 15 inch 2015,,,"Thunderbolt 2, USB 3.0, HDMI","29,850,000 ",,,,,, ,,,,,,
,,,,AMD Radeon Pro 5300M with 4GB of GDDR6 memory,/macbook-pro/macbook-pro-16-inch-2019-core-i7-16gb-512gb-new.html,Macbook Pro 16 inch 2019,,,Four Thunderbolt 3 ports,"55,950,000 ",,,,,,16-inch 3072x1920 Retina display with True Tone,,,,,,
